account_id,district_id,frequency,date,Account_type
2586,57,Monthly,2021-04-16,Salary account
189,76,Monthly,2021-04-16,Savings account
3077,64,Monthly,2021-04-16,Savings account
3634,21,Monthly,2021-04-16,Salary account
3897,13,Monthly,2021-04-16,Savings account
1665,73,Monthly,2021-04-15,NRI account
12,21,Monthly,2021-04-15,Savings account
3398,43,Monthly,2021-04-15,NRI account
1281,8,Monthly,2021-04-14,Savings account
1915,2,Monthly,2021-04-14,Salary account
3716,1,Monthly,2021-04-14,Salary account
1560,62,Monthly,2021-04-14,Savings account
4725,73,Monthly,2021-04-14,NRI account
2575,72,Monthly,2021-04-13,NRI account
4467,17,weekly,2021-04-13,Salary account
1253,5,Monthly,2021-04-13,NRI account
1598,15,Monthly,2021-04-12,NRI account
2166,71,Monthly,2021-04-12,Savings account
1259,72,Monthly,2021-04-12,NRI account
927,69,Monthly,2021-04-12,Salary account
2466,39,Monthly,2021-04-11,Salary account
476,69,Monthly,2021-04-11,Salary account
1407,19,suance after a transaction,2021-04-11,Salary account
1734,37,Monthly,2021-04-10,Salary account
843,6,Monthly,2021-04-09,Savings account
2901,1,Monthly,2021-04-09,Savings account
1636,53,Monthly,2021-04-08,NRI account
10812,16,Monthly,2021-04-08,Savings account
2165,51,Monthly,2021-04-08,Savings account
3460,16,Monthly,2021-04-08,Salary account
4208,1,Monthly,2021-04-08,Savings account
2954,1,Monthly,2021-04-08,NRI account
1138,41,Monthly,2021-04-07,NRI account
3544,33,Monthly,2021-04-07,NRI account
49,1,Monthly,2021-04-06,Salary account
1594,15,Monthly,2021-04-06,NRI account
1933,35,Monthly,2021-04-04,NRI account
1034,73,Monthly,2021-04-04,Savings account
2899,40,Monthly,2021-04-03,NRI account
144,10,weekly,2021-04-03,Salary account
9167,56,Monthly,2021-04-02,NRI account
2874,32,Monthly,2021-04-02,Salary account
3695,30,Monthly,2021-04-02,Savings account
10068,1,Monthly,2021-04-02,NRI account
2725,52,Monthly,2021-04-02,NRI account
3885,51,Monthly,2021-04-01,Savings account
1863,62,Monthly,2021-04-01,NRI account
2048,76,Monthly,2021-03-30,Savings account
442,54,Monthly,2021-03-30,Salary account
2158,38,Monthly,2021-03-29,Salary account
2843,30,Monthly,2021-03-29,NRI account
3266,14,Monthly,2021-03-29,Savings account
157,11,Monthly,2021-03-28,Savings account
1321,60,Monthly,2021-03-27,NRI account
2966,33,Monthly,2021-03-27,Savings account
3581,66,Monthly,2021-03-26,NRI account
1466,69,weekly,2021-03-26,Salary account
3176,26,Monthly,2021-03-26,NRI account
1459,12,Monthly,2021-03-26,NRI account
3332,17,Monthly,2021-03-25,Salary account
3739,1,Monthly,2021-03-25,Savings account
1907,1,Monthly,2021-03-25,Savings account
1976,26,Monthly,2021-03-25,Salary account
3658,24,Monthly,2021-03-25,Savings account
1363,11,Monthly,2021-03-23,Savings account
1165,44,Monthly,2021-03-23,NRI account
85,68,Monthly,2021-03-23,Savings account
749,38,Monthly,2021-03-23,Savings account
8026,36,Monthly,2021-03-23,NRI account
8926,1,Monthly,2021-03-21,Salary account
578,28,weekly,2021-03-21,NRI account
8505,70,Monthly,2021-03-20,Savings account
304,4,Monthly,2021-03-20,Savings account
2690,66,Monthly,2021-03-19,Savings account
2495,70,Monthly,2021-03-19,NRI account
3083,66,Monthly,2021-03-18,Savings account
1199,50,Monthly,2021-03-18,NRI account
10652,1,Monthly,2021-03-18,Salary account
191,41,Monthly,2021-03-17,NRI account
2354,7,Monthly,2021-03-17,NRI account
3782,9,weekly,2021-03-17,NRI account
3328,1,Monthly,2021-03-17,Salary account
2597,31,Monthly,2021-03-16,NRI account
2908,61,Monthly,2021-03-16,Savings account
2672,59,Monthly,2021-03-14,NRI account
114,60,Monthly,2021-03-14,Salary account
2760,10,Monthly,2021-03-14,NRI account
3971,75,Monthly,2021-03-13,Salary account
405,55,Monthly,2021-03-13,NRI account
600,46,Monthly,2021-03-13,Savings account
1740,57,Monthly,2021-03-13,NRI account
3842,1,Monthly,2021-03-12,NRI account
1746,1,Monthly,2021-03-11,Salary account
64,64,Monthly,2021-03-11,Savings account
3031,51,Monthly,2021-03-10,NRI account
214,22,Monthly,2021-03-09,Savings account
2224,46,suance after a transaction,2021-03-08,NRI account
3574,72,Monthly,2021-03-08,Savings account
6061,1,Monthly,2021-03-08,Savings account
2270,14,Monthly,2021-03-08,NRI account
850,25,Monthly,2021-03-07,Savings account
1668,62,Monthly,2021-03-07,NRI account
2089,29,weekly,2021-03-05,NRI account
1215,65,Monthly,2021-03-04,Salary account
6306,64,Monthly,2021-03-04,Savings account
919,62,Monthly,2021-03-03,Savings account
1096,34,Monthly,2021-03-03,NRI account
1928,70,Monthly,2021-03-02,NRI account
3242,28,Monthly,2021-03-02,NRI account
3541,70,Monthly,2021-03-02,Savings account
3652,36,Monthly,2021-03-02,Savings account
2024,20,Monthly,2021-03-02,Savings account
2405,64,Monthly,2021-02-27,NRI account
2415,16,Monthly,2021-02-27,NRI account
3851,1,Monthly,2021-02-27,NRI account
2782,1,Monthly,2021-02-27,Salary account
195,70,Monthly,2021-02-27,NRI account
2380,46,Monthly,2021-02-27,Salary account
1336,5,Monthly,2021-02-26,Savings account
2325,55,Monthly,2021-02-26,NRI account
292,49,Monthly,2021-02-26,Savings account
2797,74,Monthly,2021-02-26,NRI account
1736,74,Monthly,2021-02-26,NRI account
2661,1,Monthly,2021-02-25,NRI account
1818,54,Monthly,2021-02-25,Salary account
2937,1,Monthly,2021-02-25,Savings account
2194,54,Monthly,2021-02-25,Savings account
5180,54,Monthly,2021-02-24,Salary account
1619,38,Monthly,2021-02-24,Salary account
323,52,Monthly,2021-02-23,Savings account
2016,1,Monthly,2021-02-23,NRI account
226,70,Monthly,2021-02-23,Salary account
3337,58,suance after a transaction,2021-02-22,NRI account
4746,54,Monthly,2021-02-21,NRI account
3188,24,Monthly,2021-02-20,Savings account
3236,52,Monthly,2021-02-20,NRI account
2766,31,Monthly,2021-02-20,NRI account
1447,65,Monthly,2021-02-20,Savings account
3331,16,Monthly,2021-02-20,Salary account
4268,77,Monthly,2021-02-20,Savings account
1524,6,Monthly,2021-02-20,NRI account
5445,72,Monthly,2021-02-19,Savings account
1037,1,Monthly,2021-02-18,Savings account
2656,1,Monthly,2021-02-18,Salary account
351,50,Monthly,2021-02-17,NRI account
424,12,Monthly,2021-02-17,NRI account
1141,28,Monthly,2021-02-16,Savings account
1264,1,Monthly,2021-02-16,NRI account
3059,1,Monthly,2021-02-15,Salary account
3959,1,weekly,2021-02-15,NRI account
1068,52,Monthly,2021-02-15,NRI account
10915,25,weekly,2021-02-15,NRI account
729,14,Monthly,2021-02-15,NRI account
796,1,Monthly,2021-02-13,NRI account
2381,1,Monthly,2021-02-13,NRI account
1430,26,Monthly,2021-02-13,Salary account
2085,25,Monthly,2021-02-13,Savings account
130,54,Monthly,2021-02-12,Salary account
828,1,Monthly,2021-02-12,Salary account
2042,31,Monthly,2021-02-12,Savings account
4358,5,Monthly,2021-02-12,NRI account
3565,30,Monthly,2021-02-12,Salary account
159,70,Monthly,2021-02-11,Salary account
11141,1,weekly,2021-02-11,NRI account
2477,11,Monthly,2021-02-11,NRI account
1182,8,Monthly,2021-02-11,Savings account
2126,1,Monthly,2021-02-09,NRI account
1418,35,Monthly,2021-02-09,Savings account
2537,27,Monthly,2021-02-09,Salary account
598,1,Monthly,2021-02-08,NRI account
2262,13,Monthly,2021-02-08,Savings account
1616,22,Monthly,2021-02-07,Salary account
1498,62,weekly,2021-02-07,NRI account
2455,30,Monthly,2021-02-06,Savings account
3633,18,Monthly,2021-02-06,Savings account
4026,58,Monthly,2021-02-06,NRI account
3620,14,Monthly,2021-02-06,Salary account
4550,56,Monthly,2021-02-06,Salary account
2021,69,Monthly,2021-02-05,Salary account
11231,1,Monthly,2021-02-05,NRI account
4266,54,Monthly,2021-02-05,Salary account
605,65,Monthly,2021-02-04,Savings account
3990,77,Monthly,2021-02-04,Savings account
910,1,Monthly,2021-02-03,Savings account
3794,20,Monthly,2021-02-03,Salary account
3546,55,Monthly,2021-02-03,Savings account
1854,32,Monthly,2021-02-02,Savings account
3659,54,Monthly,2021-02-01,NRI account
1356,39,Monthly,2021-02-01,Savings account
1656,47,Monthly,2021-02-01,Salary account
2103,48,Monthly,2021-02-01,NRI account
3861,2,Monthly,2021-01-30,Savings account
3067,46,Monthly,2021-01-30,Savings account
52,16,Monthly,2021-01-29,Savings account
1853,7,Monthly,2021-01-29,Salary account
8742,70,Monthly,2021-01-28,Savings account
2229,1,Monthly,2021-01-27,Salary account
4052,36,weekly,2021-01-25,NRI account
3964,25,Monthly,2021-01-25,Salary account
3681,70,Monthly,2021-01-25,Salary account
3961,52,Monthly,2021-01-24,Savings account
3379,63,Monthly,2021-01-24,NRI account
1651,34,Monthly,2021-01-23,NRI account
320,47,Monthly,2021-01-23,Salary account
6138,54,Monthly,2021-01-22,Savings account
1840,21,Monthly,2021-01-22,Savings account
3471,63,Monthly,2021-01-22,Salary account
480,23,Monthly,2021-01-21,Salary account
2535,61,Monthly,2021-01-21,Salary account
9179,28,Monthly,2021-01-21,Salary account
2299,1,Monthly,2021-01-21,Salary account
364,1,Monthly,2021-01-20,Savings account
2696,1,Monthly,2021-01-19,NRI account
1214,39,Monthly,2021-01-19,Savings account
1262,29,Monthly,2021-01-19,Salary account
8320,51,Monthly,2021-01-19,Salary account
3910,10,Monthly,2021-01-19,Savings account
4534,63,Monthly,2021-01-18,Savings account
872,27,Monthly,2021-01-18,NRI account
2854,1,Monthly,2021-01-18,Salary account
9549,4,Monthly,2021-01-17,Savings account
3304,36,Monthly,2021-01-16,Savings account
3908,13,Monthly,2021-01-16,Savings account
9031,47,Monthly,2021-01-15,Savings account
3375,9,Monthly,2021-01-15,NRI account
2571,61,Monthly,2021-01-15,Savings account
512,68,Monthly,2021-01-14,Savings account
2300,36,Monthly,2021-01-13,Salary account
10148,34,Monthly,2021-01-13,Savings account
1707,75,Monthly,2021-01-13,NRI account
11244,33,Monthly,2021-01-12,NRI account
3470,8,Monthly,2021-01-12,NRI account
3110,48,Monthly,2021-01-12,Savings account
6064,49,Monthly,2021-01-11,NRI account
2981,46,Monthly,2021-01-11,Salary account
3527,44,Monthly,2021-01-11,NRI account
3005,42,suance after a transaction,2021-01-11,NRI account
752,23,Monthly,2021-01-10,NRI account
10493,12,Monthly,2021-01-09,Savings account
2964,72,Monthly,2021-01-09,Savings account
4354,38,Monthly,2021-01-08,NRI account
3639,4,Monthly,2021-01-08,Savings account
1677,69,Monthly,2021-01-08,Savings account
2653,66,Monthly,2021-01-08,NRI account
3870,38,Monthly,2021-01-08,NRI account
17,1,Monthly,2021-01-08,NRI account
537,34,Monthly,2021-01-08,Salary account
294,7,Monthly,2021-01-05,Savings account
3540,18,Monthly,2021-01-03,Savings account
263,64,weekly,2021-01-03,Savings account
4660,63,Monthly,2021-01-03,Savings account
1221,45,Monthly,2021-01-02,NRI account
1860,70,Monthly,2021-01-02,Savings account
2689,70,Monthly,2021-01-01,Salary account
9730,54,Monthly,2021-01-01,Savings account
1387,67,Monthly,2021-01-01,NRI account
2637,70,Monthly,2021-01-01,Savings account
10404,1,Monthly,2020-12-30,Savings account
528,17,Monthly,2020-12-30,Savings account
9424,54,Monthly,2020-12-30,Salary account
3190,1,Monthly,2020-12-30,Salary account
1390,69,Monthly,2020-12-30,Salary account
1988,72,Monthly,2020-12-30,Salary account
2362,16,Monthly,2020-12-30,Savings account
2064,54,Monthly,2020-12-30,Savings account
2852,70,Monthly,2020-12-29,NRI account
3043,1,Monthly,2020-12-29,Salary account
6706,38,Monthly,2020-12-28,Savings account
2507,62,Monthly,2020-12-28,Salary account
3387,25,weekly,2020-12-28,Salary account
3991,1,Monthly,2020-12-28,NRI account
1056,1,weekly,2020-12-28,Salary account
7966,54,Monthly,2020-12-27,Salary account
2408,26,Monthly,2020-12-27,Salary account
592,23,Monthly,2020-12-27,Savings account
1195,42,Monthly,2020-12-27,NRI account
2261,1,weekly,2020-12-27,Savings account
8341,64,Monthly,2020-12-27,NRI account
252,19,Monthly,2020-12-26,NRI account
7045,51,Monthly,2020-12-26,Salary account
3941,7,Monthly,2020-12-26,Salary account
2761,1,Monthly,2020-12-26,Savings account
2699,73,Monthly,2020-12-25,NRI account
935,23,Monthly,2020-12-25,NRI account
2777,62,Monthly,2020-12-25,NRI account
1659,46,Monthly,2020-12-25,Savings account
1884,54,Monthly,2020-12-24,NRI account
434,1,Monthly,2020-12-24,Savings account
2875,19,Monthly,2020-12-24,NRI account
2532,38,Monthly,2020-12-24,NRI account
3029,42,Monthly,2020-12-24,Salary account
2356,34,weekly,2020-12-23,Salary account
333,73,Monthly,2020-12-23,Salary account
2441,47,Monthly,2020-12-22,Savings account
193,69,Monthly,2020-12-22,NRI account
3390,12,weekly,2020-12-22,Savings account
3393,4,Monthly,2020-12-22,Savings account
440,29,Monthly,2020-12-22,Savings account
4454,63,Monthly,2020-12-21,NRI account
595,20,Monthly,2020-12-21,NRI account
1391,15,Monthly,2020-12-21,Salary account
3438,35,Monthly,2020-12-21,NRI account
1553,59,Monthly,2020-12-21,NRI account
10645,2,Monthly,2020-12-21,Salary account
2531,51,Monthly,2020-12-21,Savings account
1081,64,Monthly,2020-12-21,Savings account
3182,6,Monthly,2020-12-20,NRI account
765,12,Monthly,2020-12-20,Savings account
3412,31,Monthly,2020-12-20,NRI account
2610,54,Monthly,2020-12-20,Savings account
7465,1,weekly,2020-12-19,Savings account
1362,1,Monthly,2020-12-19,NRI account
4794,72,Monthly,2020-12-18,Savings account
2827,70,Monthly,2020-12-18,Salary account
3024,1,Monthly,2020-12-18,Salary account
1618,6,Monthly,2020-12-18,NRI account
6510,74,Monthly,2020-12-18,NRI account
2386,12,Monthly,2020-12-17,NRI account
3411,19,Monthly,2020-12-17,Salary account
505,64,Monthly,2020-12-16,NRI account
1817,10,Monthly,2020-12-16,Savings account
3125,37,Monthly,2020-12-16,Savings account
2734,53,Monthly,2020-12-16,NRI account
3137,39,Monthly,2020-12-15,Savings account
2376,71,Monthly,2020-12-14,Salary account
2995,51,Monthly,2020-12-14,Salary account
3984,51,Monthly,2020-12-14,Savings account
659,63,Monthly,2020-12-14,Salary account
3452,63,Monthly,2020-12-13,Savings account
3450,1,Monthly,2020-12-13,NRI account
1557,66,Monthly,2020-12-13,Savings account
1316,42,Monthly,2020-12-13,Salary account
3893,42,Monthly,2020-12-13,NRI account
2873,70,Monthly,2020-12-13,Savings account
3962,54,Monthly,2020-12-13,NRI account
1218,1,Monthly,2020-12-12,Salary account
561,11,Monthly,2020-12-12,NRI account
4631,77,suance after a transaction,2020-12-12,NRI account
1055,29,Monthly,2020-12-12,Salary account
9153,9,Monthly,2020-12-12,Savings account
1368,22,Monthly,2020-12-12,Salary account
1587,1,Monthly,2020-12-11,NRI account
905,35,Monthly,2020-12-11,NRI account
980,1,Monthly,2020-12-11,Salary account
3430,9,Monthly,2020-12-10,NRI account
11096,28,Monthly,2020-12-10,Salary account
3090,1,Monthly,2020-12-10,Savings account
5817,77,suance after a transaction,2020-12-10,Salary account
3290,19,Monthly,2020-12-09,Salary account
2963,31,Monthly,2020-12-09,Savings account
1361,46,Monthly,2020-12-09,Salary account
664,1,Monthly,2020-12-08,NRI account
5133,68,weekly,2020-12-08,Salary account
880,26,Monthly,2020-12-08,Salary account
1482,38,Monthly,2020-12-08,Savings account
7176,1,Monthly,2020-12-07,NRI account
8225,50,Monthly,2020-12-07,NRI account
1083,45,Monthly,2020-12-06,Salary account
2286,70,Monthly,2020-12-06,Salary account
2060,13,Monthly,2020-12-05,Savings account
2115,8,Monthly,2020-12-05,NRI account
24,74,Monthly,2020-12-05,Salary account
2544,38,Monthly,2020-12-04,Savings account
599,54,Monthly,2020-12-04,NRI account
2590,47,Monthly,2020-12-04,Salary account
2589,10,Monthly,2020-12-04,Salary account
2545,1,Monthly,2020-12-04,Savings account
1735,42,Monthly,2020-12-04,Salary account
3312,30,Monthly,2020-12-04,Savings account
2916,6,Monthly,2020-12-03,Savings account
3018,34,Monthly,2020-12-03,Savings account
249,28,Monthly,2020-12-03,Savings account
3602,18,Monthly,2020-12-03,NRI account
3856,45,Monthly,2020-12-03,Salary account
805,10,Monthly,2020-12-02,NRI account
3377,74,Monthly,2020-12-02,NRI account
1296,50,Monthly,2020-12-02,Savings account
1435,1,Monthly,2020-12-01,Salary account
3507,9,Monthly,2020-12-01,Savings account
712,72,Monthly,2020-12-01,Salary account
10280,69,Monthly,2020-12-01,Salary account
1754,52,Monthly,2020-12-01,Savings account
79,3,Monthly,2020-11-29,NRI account
3799,74,Monthly,2020-11-29,NRI account
1460,54,Monthly,2020-11-29,NRI account
7745,2,Monthly,2020-11-29,Savings account
14,47,Monthly,2020-11-27,Salary account
549,5,Monthly,2020-11-27,NRI account
143,21,Monthly,2020-11-27,NRI account
1943,9,Monthly,2020-11-26,NRI account
2090,40,Monthly,2020-11-26,Savings account
2636,18,Monthly,2020-11-26,Savings account
8523,54,Monthly,2020-11-25,NRI account
2398,70,Monthly,2020-11-25,Salary account
1712,44,Monthly,2020-11-25,Savings account
3282,1,Monthly,2020-11-24,Salary account
330,42,Monthly,2020-11-24,Salary account
1242,74,suance after a transaction,2020-11-24,Salary account
1393,1,Monthly,2020-11-24,Savings account
2303,41,Monthly,2020-11-24,NRI account
3708,64,Monthly,2020-11-24,Salary account
209,37,Monthly,2020-11-24,Savings account
8094,67,Monthly,2020-11-24,Savings account
2601,70,Monthly,2020-11-24,NRI account
7,60,Monthly,2020-11-24,Salary account
1347,8,Monthly,2020-11-24,Salary account
546,8,Monthly,2020-11-23,Savings account
3862,1,Monthly,2020-11-23,Salary account
2898,54,Monthly,2020-11-23,Salary account
3517,26,Monthly,2020-11-22,Salary account
2264,41,Monthly,2020-11-22,Savings account
8688,66,Monthly,2020-11-22,Savings account
513,58,Monthly,2020-11-21,Salary account
1549,21,Monthly,2020-11-21,Savings account
3093,16,Monthly,2020-11-21,Savings account
10905,32,Monthly,2020-11-21,Savings account
2234,3,Monthly,2020-11-21,Salary account
2285,36,Monthly,2020-11-21,Savings account
3809,1,Monthly,2020-11-21,NRI account
1546,15,Monthly,2020-11-20,Salary account
2826,35,Monthly,2020-11-20,Salary account
797,57,Monthly,2020-11-20,NRI account
530,54,Monthly,2020-11-19,NRI account
508,74,Monthly,2020-11-19,NRI account
341,28,Monthly,2020-11-19,Savings account
3256,40,Monthly,2020-11-19,Savings account
4033,57,Monthly,2020-11-19,Salary account
5878,76,Monthly,2020-11-19,Savings account
77,63,Monthly,2020-11-19,Savings account
1320,58,Monthly,2020-11-18,Savings account
3376,58,Monthly,2020-11-17,NRI account
1260,5,Monthly,2020-11-17,Savings account
1021,42,Monthly,2020-11-17,Salary account
48,21,Monthly,2020-11-17,Savings account
4069,38,Monthly,2020-11-17,Salary account
3564,14,Monthly,2020-11-17,NRI account
63,22,Monthly,2020-11-16,Salary account
1991,1,Monthly,2020-11-16,NRI account
3291,45,Monthly,2020-11-16,NRI account
2385,60,Monthly,2020-11-15,Savings account
2032,36,Monthly,2020-11-14,Salary account
570,3,Monthly,2020-11-14,Savings account
993,6,Monthly,2020-11-14,NRI account
3884,1,Monthly,2020-11-14,Salary account
3765,32,Monthly,2020-11-14,NRI account
3589,5,Monthly,2020-11-13,NRI account
2967,38,Monthly,2020-11-13,NRI account
3437,1,Monthly,2020-11-13,NRI account
4102,60,Monthly,2020-11-13,NRI account
3498,31,Monthly,2020-11-12,Salary account
2258,3,Monthly,2020-11-12,Savings account
3177,74,Monthly,2020-11-12,Salary account
1638,6,weekly,2020-11-12,Savings account
